,AdmissionYear,AdmissionMonth,MonthCode,AdmissionType,CountyOfCommitment,LastKnownResidenceCounty,Gender,AgeOfAdmission,MostSeriousCrime,AgeRange,Borough
218,2018,JANUARY,1,NEW COURT COMMITMENT,ERIE,MISSING,MALE,50,C POS WEAPON 2ND,45-64,NA
219,2018,JANUARY,1,NEW COURT COMMITMENT,ERIE,MISSING,MALE,53,BURGLARY 3RD,45-64,NA
220,2018,JANUARY,1,NEW COURT COMMITMENT,ERIE,MISSING,MALE,53,CHILD PORNOGRAPHY,45-64,NA
221,2018,JANUARY,1,NEW COURT COMMITMENT,ERIE,MISSING,MALE,54,LV SCENE OF ACC W/O REP,45-64,NA
222,2018,JANUARY,1,NEW COURT COMMITMENT,ERIE,MISSING,FEMALE,43,MANSLAUGHTER 2ND,25-44,NA
223,2018,JANUARY,1,NEW COURT COMMITMENT,ERIE,MISSING,FEMALE,43,ASSAULT 2ND,25-44,NA
224,2018,JANUARY,1,NEW COURT COMMITMENT,ERIE,MISSING,FEMALE,52,GRAND LARCEN 2ND,45-64,NA
225,2018,JANUARY,1,NEW COURT COMMITMENT,ESSEX,MISSING,MALE,23,CPCS 3RD,18-24,NA
226,2018,JANUARY,1,NEW COURT COMMITMENT,ESSEX,MISSING,MALE,25,CPCS 5TH,25-44,NA
227,2018,JANUARY,1,NEW COURT COMMITMENT,ESSEX,MISSING,MALE,34,CPCS 5TH,25-44,NA
228,2018,JANUARY,1,NEW COURT COMMITMENT,FRANKLIN,MISSING,MALE,28,CPCS 4TH,25-44,NA
229,2018,JANUARY,1,NEW COURT COMMITMENT,FRANKLIN,MISSING,MALE,34,DWI: ALC OR DRGS 3 OFF,25-44,NA
230,2018,JANUARY,1,NEW COURT COMMITMENT,FRANKLIN,MISSING,MALE,61,FAIL REGIS SEX 2ND,45-64,NA
231,2018,JANUARY,1,NEW COURT COMMITMENT,FRANKLIN,MISSING,FEMALE,53,DRIVE IMPAIR 2 OFF,45-64,NA
232,2018,JANUARY,1,NEW COURT COMMITMENT,FULTON,MISSING,MALE,31,BURGLARY 3RD,25-44,NA
233,2018,JANUARY,1,NEW COURT COMMITMENT,FULTON,MISSING,MALE,36,CONTEMPT 1ST,25-44,NA
234,2018,JANUARY,1,NEW COURT COMMITMENT,FULTON,MISSING,FEMALE,20,CPCS 3RD,18-24,NA
235,2018,JANUARY,1,NEW COURT COMMITMENT,FULTON,MISSING,FEMALE,22,CRIM SEX ACT 2ND 2007,18-24,NA
236,2018,JANUARY,1,NEW COURT COMMITMENT,GENESEE,MISSING,MALE,20,GR LAR 4TH AUTO,18-24,NA
237,2018,JANUARY,1,NEW COURT COMMITMENT,GENESEE,MISSING,MALE,25,CPCS 5TH,25-44,NA
238,2018,JANUARY,1,NEW COURT COMMITMENT,GENESEE,MISSING,MALE,28,BURGLARY 2ND,25-44,NA
239,2018,JANUARY,1,NEW COURT COMMITMENT,GENESEE,MISSING,MALE,30,BURGLARY 2ND,25-44,NA
240,2018,JANUARY,1,NEW COURT COMMITMENT,GENESEE,MISSING,MALE,38,CPCS 3RD,25-44,NA
241,2018,JANUARY,1,NEW COURT COMMITMENT,GENESEE,MISSING,MALE,43,DRIVE INTOX 2 OFF,25-44,NA
242,2018,JANUARY,1,NEW COURT COMMITMENT,GENESEE,MISSING,MALE,48,ASSAULT 2ND,45-64,NA
243,2018,JANUARY,1,NEW COURT COMMITMENT,GENESEE,MISSING,FEMALE,35,BURGLARY 3RD,25-44,NA
244,2018,JANUARY,1,NEW COURT COMMITMENT,GREENE,MISSING,MALE,50,CSCS 5TH,45-64,NA
245,2018,JANUARY,1,NEW COURT COMMITMENT,HERKIMER,MISSING,MALE,18,SEXUAL ABUSE 1ST,< 18,NA
246,2018,JANUARY,1,NEW COURT COMMITMENT,HERKIMER,MISSING,MALE,26,ASSAULT 2ND,25-44,NA
247,2018,JANUARY,1,NEW COURT COMMITMENT,HERKIMER,MISSING,MALE,34,STOLEN PROP 4TH,25-44,NA
248,2018,JANUARY,1,NEW COURT COMMITMENT,HERKIMER,MISSING,MALE,35,BURGLARY 2ND,25-44,NA
249,2018,JANUARY,1,NEW COURT COMMITMENT,JEFFERSON,MISSING,MALE,34,"CR POS WEAP 3 SUB1,2,3",25-44,NA
250,2018,JANUARY,1,NEW COURT COMMITMENT,JEFFERSON,MISSING,FEMALE,39,WLFARE FRAUD 4TH DEG,25-44,NA
251,2018,JANUARY,1,NEW COURT COMMITMENT,KINGS,MISSING,MALE,20,ASSAULT 1ST B FELONY,18-24,BROOKLYN
252,2018,JANUARY,1,NEW COURT COMMITMENT,KINGS,MISSING,MALE,20,YO ROBBERY,18-24,BROOKLYN
253,2018,JANUARY,1,NEW COURT COMMITMENT,KINGS,MISSING,MALE,21,GRAND LARCEN 3RD,18-24,BROOKLYN
254,2018,JANUARY,1,NEW COURT COMMITMENT,KINGS,MISSING,MALE,21,"CR POS WEAP 3 SUB1,2,3",18-24,BROOKLYN
255,2018,JANUARY,1,NEW COURT COMMITMENT,KINGS,MISSING,MALE,21,CRIM SALE FIREARM 1ST,18-24,BROOKLYN
256,2018,JANUARY,1,NEW COURT COMMITMENT,KINGS,MISSING,MALE,22,ROBBERY 2ND,18-24,BROOKLYN
257,2018,JANUARY,1,NEW COURT COMMITMENT,KINGS,MISSING,MALE,22,BURGLARY 2ND,18-24,BROOKLYN
258,2018,JANUARY,1,NEW COURT COMMITMENT,KINGS,MISSING,MALE,22,GRAND LARCEN 4TH,18-24,BROOKLYN
259,2018,JANUARY,1,NEW COURT COMMITMENT,KINGS,MISSING,MALE,22,C POS WEAPON 2ND,18-24,BROOKLYN
260,2018,JANUARY,1,NEW COURT COMMITMENT,KINGS,MISSING,MALE,22,C POS WEAPON 2ND,18-24,BROOKLYN
261,2018,JANUARY,1,NEW COURT COMMITMENT,KINGS,MISSING,MALE,22,CR POSS FIREARM,18-24,BROOKLYN
262,2018,JANUARY,1,NEW COURT COMMITMENT,KINGS,MISSING,MALE,22,CONSPIRACY 2ND,18-24,BROOKLYN
263,2018,JANUARY,1,NEW COURT COMMITMENT,KINGS,MISSING,MALE,23,MURDER 2ND,18-24,BROOKLYN
264,2018,JANUARY,1,NEW COURT COMMITMENT,KINGS,MISSING,MALE,23,ROBBERY 1ST,18-24,BROOKLYN
265,2018,JANUARY,1,NEW COURT COMMITMENT,KINGS,MISSING,MALE,23,ROBBERY 2ND,18-24,BROOKLYN
266,2018,JANUARY,1,NEW COURT COMMITMENT,KINGS,MISSING,MALE,23,ASSAULT 1ST B FELONY,18-24,BROOKLYN
267,2018,JANUARY,1,NEW COURT COMMITMENT,KINGS,MISSING,MALE,23,CRIM SEX ACT 2ND 2007,18-24,BROOKLYN
268,2018,JANUARY,1,NEW COURT COMMITMENT,KINGS,MISSING,MALE,23,C POS WEAPON 2ND,18-24,BROOKLYN
269,2018,JANUARY,1,NEW COURT COMMITMENT,KINGS,MISSING,MALE,24,ROBBERY 1ST,18-24,BROOKLYN
270,2018,JANUARY,1,NEW COURT COMMITMENT,KINGS,MISSING,MALE,25,BURGLARY 3RD,25-44,BROOKLYN
271,2018,JANUARY,1,NEW COURT COMMITMENT,KINGS,MISSING,MALE,26,MANSLAUGHTER 1ST,25-44,BROOKLYN
272,2018,JANUARY,1,NEW COURT COMMITMENT,KINGS,MISSING,MALE,26,ROBBERY 3RD,25-44,BROOKLYN
273,2018,JANUARY,1,NEW COURT COMMITMENT,KINGS,MISSING,MALE,26,BURGLARY 3RD,25-44,BROOKLYN
274,2018,JANUARY,1,NEW COURT COMMITMENT,KINGS,MISSING,MALE,27,ROBBERY 2ND,25-44,BROOKLYN
275,2018,JANUARY,1,NEW COURT COMMITMENT,KINGS,MISSING,MALE,28,MURDER 2ND,25-44,BROOKLYN
276,2018,JANUARY,1,NEW COURT COMMITMENT,KINGS,MISSING,MALE,28,CSCS 3RD,25-44,BROOKLYN
277,2018,JANUARY,1,NEW COURT COMMITMENT,KINGS,MISSING,MALE,28,C POS WEAPON 2ND,25-44,BROOKLYN
278,2018,JANUARY,1,NEW COURT COMMITMENT,KINGS,MISSING,MALE,28,"CR POS WEAP 3 SUB1,2,3",25-44,BROOKLYN
279,2018,JANUARY,1,NEW COURT COMMITMENT,KINGS,MISSING,MALE,28,CR POSS FIREARM,25-44,BROOKLYN
280,2018,JANUARY,1,NEW COURT COMMITMENT,KINGS,MISSING,MALE,29,ASSAULT 2ND,25-44,BROOKLYN
281,2018,JANUARY,1,NEW COURT COMMITMENT,KINGS,MISSING,MALE,29,CSCS 2ND,25-44,BROOKLYN
282,2018,JANUARY,1,NEW COURT COMMITMENT,KINGS,MISSING,MALE,29,C POS WEAPON 2ND,25-44,BROOKLYN
283,2018,JANUARY,1,NEW COURT COMMITMENT,KINGS,MISSING,MALE,29,C POS WEAPON 2ND,25-44,BROOKLYN
284,2018,JANUARY,1,NEW COURT COMMITMENT,KINGS,MISSING,MALE,31,CSCS 3RD,25-44,BROOKLYN
285,2018,JANUARY,1,NEW COURT COMMITMENT,KINGS,MISSING,MALE,32,C POS WEAPON 2ND,25-44,BROOKLYN
286,2018,JANUARY,1,NEW COURT COMMITMENT,KINGS,MISSING,MALE,33,ROBBERY 1ST,25-44,BROOKLYN
287,2018,JANUARY,1,NEW COURT COMMITMENT,KINGS,MISSING,MALE,33,BURGLARY 3RD,25-44,BROOKLYN
288,2018,JANUARY,1,NEW COURT COMMITMENT,KINGS,MISSING,MALE,33,CR POSS FIREARM,25-44,BROOKLYN
289,2018,JANUARY,1,NEW COURT COMMITMENT,KINGS,MISSING,MALE,34,BURGLARY 3RD,25-44,BROOKLYN
290,2018,JANUARY,1,NEW COURT COMMITMENT,KINGS,MISSING,MALE,35,ASSAULT 1ST B FELONY,25-44,BROOKLYN
291,2018,JANUARY,1,NEW COURT COMMITMENT,KINGS,MISSING,MALE,35,ASSAULT 2ND,25-44,BROOKLYN
292,2018,JANUARY,1,NEW COURT COMMITMENT,KINGS,MISSING,MALE,35,C POS WEAPON 2ND,25-44,BROOKLYN
293,2018,JANUARY,1,NEW COURT COMMITMENT,KINGS,MISSING,MALE,36,"CR POS WEAP 3 SUB1,2,3",25-44,BROOKLYN
294,2018,JANUARY,1,NEW COURT COMMITMENT,KINGS,MISSING,MALE,37,CPCS 3RD,25-44,BROOKLYN
295,2018,JANUARY,1,NEW COURT COMMITMENT,KINGS,MISSING,MALE,40,BURGLARY 3RD,25-44,BROOKLYN
296,2018,JANUARY,1,NEW COURT COMMITMENT,KINGS,MISSING,MALE,46,ROBBERY 3RD,45-64,BROOKLYN
297,2018,JANUARY,1,NEW COURT COMMITMENT,KINGS,MISSING,MALE,47,BURGLARY 2ND,45-64,BROOKLYN
298,2018,JANUARY,1,NEW COURT COMMITMENT,KINGS,MISSING,MALE,50,CSCS 5TH,45-64,BROOKLYN
299,2018,JANUARY,1,NEW COURT COMMITMENT,KINGS,MISSING,MALE,51,ROBBERY 2ND,45-64,BROOKLYN
300,2018,JANUARY,1,NEW COURT COMMITMENT,KINGS,MISSING,MALE,51,CPCS 5TH,45-64,BROOKLYN
301,2018,JANUARY,1,NEW COURT COMMITMENT,KINGS,MISSING,MALE,52,C POS WEAPON 2ND,45-64,BROOKLYN
302,2018,JANUARY,1,NEW COURT COMMITMENT,KINGS,MISSING,MALE,56,GRAND LARCEN 4TH,45-64,BROOKLYN
303,2018,JANUARY,1,NEW COURT COMMITMENT,KINGS,MISSING,MALE,56,CPCS 3RD,45-64,BROOKLYN
304,2018,JANUARY,1,NEW COURT COMMITMENT,KINGS,MISSING,MALE,57,BURGLARY 3RD,45-64,BROOKLYN
305,2018,JANUARY,1,NEW COURT COMMITMENT,KINGS,MISSING,MALE,59,BURGLARY 3RD,45-64,BROOKLYN
306,2018,JANUARY,1,NEW COURT COMMITMENT,KINGS,MISSING,FEMALE,19,YO ASSAULT,18-24,BROOKLYN
307,2018,JANUARY,1,NEW COURT COMMITMENT,KINGS,MISSING,FEMALE,22,CRIM NEGLI HOMICIDE,18-24,BROOKLYN
308,2018,JANUARY,1,NEW COURT COMMITMENT,KINGS,MISSING,FEMALE,31,ASSAULT 2ND,25-44,BROOKLYN
309,2018,JANUARY,1,NEW COURT COMMITMENT,KINGS,MISSING,FEMALE,35,CSCS 5TH,25-44,BROOKLYN
310,2018,JANUARY,1,NEW COURT COMMITMENT,KINGS,MISSING,FEMALE,44,ROBBERY 3RD,25-44,BROOKLYN
311,2018,JANUARY,1,NEW COURT COMMITMENT,KINGS,MISSING,FEMALE,76,ACCEPT COM BRIBE 1ST,65+,BROOKLYN
312,2018,JANUARY,1,NEW COURT COMMITMENT,LEWIS,MISSING,MALE,32,ASSAULT 2ND,25-44,NA
313,2018,JANUARY,1,NEW COURT COMMITMENT,LEWIS,MISSING,MALE,37,BURGLARY 3RD,25-44,NA
314,2018,JANUARY,1,NEW COURT COMMITMENT,LIVINGSTON,MISSING,MALE,20,YO DRUG OFFENSE,18-24,NA
315,2018,JANUARY,1,NEW COURT COMMITMENT,LIVINGSTON,MISSING,MALE,24,CSCS 3RD,18-24,NA
316,2018,JANUARY,1,NEW COURT COMMITMENT,LIVINGSTON,MISSING,MALE,29,ASSAULT 1ST B FELONY,25-44,NA
317,2018,JANUARY,1,NEW COURT COMMITMENT,LIVINGSTON,MISSING,MALE,30,CPCS 5TH,25-44,NA
318,2018,JANUARY,1,NEW COURT COMMITMENT,LIVINGSTON,MISSING,MALE,37,MURDER 2ND,25-44,NA
319,2018,JANUARY,1,NEW COURT COMMITMENT,LIVINGSTON,MISSING,MALE,51,GRAND LARCEN 3RD,45-64,NA
320,2018,JANUARY,1,NEW COURT COMMITMENT,MADISON,MISSING,MALE,18,MANSLAUGHTER 1ST,< 18,NA
321,2018,JANUARY,1,NEW COURT COMMITMENT,MADISON,MISSING,MALE,18,ASSAULT 2ND,< 18,NA
322,2018,JANUARY,1,NEW COURT COMMITMENT,MADISON,MISSING,MALE,23,STOLEN PROP 3RD,18-24,NA
323,2018,JANUARY,1,NEW COURT COMMITMENT,MADISON,MISSING,MALE,27,BURGLARY 3RD,25-44,NA
324,2018,JANUARY,1,NEW COURT COMMITMENT,MADISON,MISSING,MALE,37,MURDER 2ND,25-44,NA
325,2018,JANUARY,1,NEW COURT COMMITMENT,MADISON,MISSING,MALE,41,SEX OFF REG VIOL 1,25-44,NA
326,2018,JANUARY,1,NEW COURT COMMITMENT,MADISON,MISSING,FEMALE,25,ROBBERY 2ND,25-44,NA
327,2018,JANUARY,1,NEW COURT COMMITMENT,MONROE,MISSING,MALE,17,YO ROBBERY,< 18,NA
328,2018,JANUARY,1,NEW COURT COMMITMENT,MONROE,MISSING,MALE,18,BURGLARY 2ND,< 18,NA
329,2018,JANUARY,1,NEW COURT COMMITMENT,MONROE,MISSING,MALE,19,YO ROBBERY,18-24,NA
330,2018,JANUARY,1,NEW COURT COMMITMENT,MONROE,MISSING,MALE,19,YO DRUG OFFENSE,18-24,NA
331,2018,JANUARY,1,NEW COURT COMMITMENT,MONROE,MISSING,MALE,20,ROBBERY 2ND,18-24,NA
332,2018,JANUARY,1,NEW COURT COMMITMENT,MONROE,MISSING,MALE,20,ROBBERY 2ND,18-24,NA
333,2018,JANUARY,1,NEW COURT COMMITMENT,MONROE,MISSING,MALE,20,ARSON 3RD,18-24,NA
334,2018,JANUARY,1,NEW COURT COMMITMENT,MONROE,MISSING,MALE,22,BURGLARY 1ST,18-24,NA
335,2018,JANUARY,1,NEW COURT COMMITMENT,MONROE,MISSING,MALE,23,BURGLARY 2ND,18-24,NA
336,2018,JANUARY,1,NEW COURT COMMITMENT,MONROE,MISSING,MALE,23,CSCS 3RD,18-24,NA
337,2018,JANUARY,1,NEW COURT COMMITMENT,MONROE,MISSING,MALE,24,ROBBERY 3RD,18-24,NA
338,2018,JANUARY,1,NEW COURT COMMITMENT,MONROE,MISSING,MALE,25,ROBBERY 1ST,25-44,NA
339,2018,JANUARY,1,NEW COURT COMMITMENT,MONROE,MISSING,MALE,25,C POS WEAPON 2ND,25-44,NA
340,2018,JANUARY,1,NEW COURT COMMITMENT,MONROE,MISSING,MALE,26,ROBBERY 1ST,25-44,NA
341,2018,JANUARY,1,NEW COURT COMMITMENT,MONROE,MISSING,MALE,27,ROBBERY 1ST,25-44,NA
342,2018,JANUARY,1,NEW COURT COMMITMENT,MONROE,MISSING,MALE,27,BURGLARY 2ND,25-44,NA
343,2018,JANUARY,1,NEW COURT COMMITMENT,MONROE,MISSING,MALE,27,ARSON 3RD,25-44,NA
344,2018,JANUARY,1,NEW COURT COMMITMENT,MONROE,MISSING,MALE,28,C POS WEAPON 2ND,25-44,NA
345,2018,JANUARY,1,NEW COURT COMMITMENT,MONROE,MISSING,MALE,29,SEX OFF REG VIOL 1,25-44,NA
346,2018,JANUARY,1,NEW COURT COMMITMENT,MONROE,MISSING,MALE,29,SEXUAL ABUSE 1ST,25-44,NA
347,2018,JANUARY,1,NEW COURT COMMITMENT,MONROE,MISSING,MALE,30,ASSAULT 2ND,25-44,NA
348,2018,JANUARY,1,NEW COURT COMMITMENT,MONROE,MISSING,MALE,31,CPCS 3RD,25-44,NA
349,2018,JANUARY,1,NEW COURT COMMITMENT,MONROE,MISSING,MALE,32,ROBBERY 3RD,25-44,NA
350,2018,JANUARY,1,NEW COURT COMMITMENT,MONROE,MISSING,MALE,32,STRANGULATION 2ND,25-44,NA
351,2018,JANUARY,1,NEW COURT COMMITMENT,MONROE,MISSING,MALE,32,CPCS 5TH,25-44,NA
352,2018,JANUARY,1,NEW COURT COMMITMENT,MONROE,MISSING,MALE,34,CPCS 4TH,25-44,NA
353,2018,JANUARY,1,NEW COURT COMMITMENT,MONROE,MISSING,MALE,35,C POS WEAPON 2ND,25-44,NA
354,2018,JANUARY,1,NEW COURT COMMITMENT,MONROE,MISSING,MALE,36,STOLEN PROP 4TH,25-44,NA
355,2018,JANUARY,1,NEW COURT COMMITMENT,MONROE,MISSING,MALE,37,ROBBERY 1ST,25-44,NA
356,2018,JANUARY,1,NEW COURT COMMITMENT,MONROE,MISSING,MALE,38,MURDER 2ND,25-44,NA
357,2018,JANUARY,1,NEW COURT COMMITMENT,MONROE,MISSING,MALE,39,CPCS 3RD,25-44,NA
358,2018,JANUARY,1,NEW COURT COMMITMENT,MONROE,MISSING,MALE,39,C POS WEAPON 2ND,25-44,NA
359,2018,JANUARY,1,NEW COURT COMMITMENT,MONROE,MISSING,MALE,40,BURGLARY 2ND,25-44,NA
360,2018,JANUARY,1,NEW COURT COMMITMENT,MONROE,MISSING,MALE,40,GRAND LARCEN 3RD,25-44,NA
361,2018,JANUARY,1,NEW COURT COMMITMENT,MONROE,MISSING,MALE,40,SEX CONDUCT CHILD 2ND,25-44,NA
362,2018,JANUARY,1,NEW COURT COMMITMENT,MONROE,MISSING,MALE,40,CPCS 2ND,25-44,NA
363,2018,JANUARY,1,NEW COURT COMMITMENT,MONROE,MISSING,MALE,40,CPCS 3RD,25-44,NA
364,2018,JANUARY,1,NEW COURT COMMITMENT,MONROE,MISSING,MALE,41,ROBBERY 1ST,25-44,NA
365,2018,JANUARY,1,NEW COURT COMMITMENT,MONROE,MISSING,MALE,43,BURGLARY 3RD,25-44,NA
366,2018,JANUARY,1,NEW COURT COMMITMENT,MONROE,MISSING,MALE,43,DRIVE INTOX 2 OFF,25-44,NA
367,2018,JANUARY,1,NEW COURT COMMITMENT,MONROE,MISSING,MALE,45,CONTEMPT 1ST,45-64,NA
368,2018,JANUARY,1,NEW COURT COMMITMENT,MONROE,MISSING,MALE,49,ROBBERY 3RD,45-64,NA
369,2018,JANUARY,1,NEW COURT COMMITMENT,MONROE,MISSING,MALE,51,STOLEN PROP 4TH,45-64,NA
370,2018,JANUARY,1,NEW COURT COMMITMENT,MONROE,MISSING,MALE,53,ASSAULT 2ND,45-64,NA
371,2018,JANUARY,1,NEW COURT COMMITMENT,MONROE,MISSING,MALE,54,SEX CONDUCT CHILD 1ST,45-64,NA
372,2018,JANUARY,1,NEW COURT COMMITMENT,MONROE,MISSING,MALE,55,AGGR DWI:1 PRIOR 10 YR,45-64,NA
373,2018,JANUARY,1,NEW COURT COMMITMENT,MONROE,MISSING,FEMALE,30,MANSLAUGHTER 1ST,25-44,NA
374,2018,JANUARY,1,NEW COURT COMMITMENT,MONROE,MISSING,FEMALE,51,ROBBERY 3RD,45-64,NA
375,2018,JANUARY,1,NEW COURT COMMITMENT,MONTGOMERY,MISSING,MALE,21,RAPE 2ND 2007,18-24,NA
376,2018,JANUARY,1,NEW COURT COMMITMENT,MONTGOMERY,MISSING,FEMALE,32,AGGR DWI:1 PRIOR 10 YR,25-44,NA
377,2018,JANUARY,1,NEW COURT COMMITMENT,NASSAU,MISSING,MALE,19,IDENTITY THEFT 1,18-24,NA
378,2018,JANUARY,1,NEW COURT COMMITMENT,NASSAU,MISSING,MALE,21,C POS WEAPON 3RD SUB4-8VFO,18-24,NA
379,2018,JANUARY,1,NEW COURT COMMITMENT,NASSAU,MISSING,MALE,22,BURGLARY 2ND,18-24,NA
380,2018,JANUARY,1,NEW COURT COMMITMENT,NASSAU,MISSING,MALE,22,C POS WEAPON 2ND,18-24,NA
381,2018,JANUARY,1,NEW COURT COMMITMENT,NASSAU,MISSING,MALE,24,MURDER 2ND,18-24,NA
382,2018,JANUARY,1,NEW COURT COMMITMENT,NASSAU,MISSING,MALE,25,RAPE 2ND 2007,25-44,NA
383,2018,JANUARY,1,NEW COURT COMMITMENT,NASSAU,MISSING,MALE,25,BURGLARY 3RD,25-44,NA
384,2018,JANUARY,1,NEW COURT COMMITMENT,NASSAU,MISSING,MALE,25,CSCS 5TH,25-44,NA
385,2018,JANUARY,1,NEW COURT COMMITMENT,NASSAU,MISSING,MALE,25,C POS WEAPON 2ND,25-44,NA
386,2018,JANUARY,1,NEW COURT COMMITMENT,NASSAU,MISSING,MALE,27,BURGLARY 2ND,25-44,NA
387,2018,JANUARY,1,NEW COURT COMMITMENT,NASSAU,MISSING,MALE,27,C POS WEAPON 3RD SUB4-8VFO,25-44,NA
388,2018,JANUARY,1,NEW COURT COMMITMENT,NASSAU,MISSING,MALE,28,CSCS 5TH,25-44,NA
389,2018,JANUARY,1,RET PAROLE VIOLATOR,NEW YORK,BRONX,MALE,29,CSCS 3RD,25-44,MANHATTAN
390,2018,JANUARY,1,NEW COURT COMMITMENT,NASSAU,MISSING,MALE,29,MANSLAUGHTER 2ND,25-44,NA
391,2018,JANUARY,1,NEW COURT COMMITMENT,NASSAU,MISSING,MALE,29,POS FORGE INS 2ND,25-44,NA
392,2018,JANUARY,1,NEW COURT COMMITMENT,NASSAU,MISSING,MALE,29,CSCS 5TH,25-44,NA
393,2018,JANUARY,1,NEW COURT COMMITMENT,NASSAU,MISSING,MALE,30,MANSLAUGHTER 2ND,25-44,NA
394,2018,JANUARY,1,NEW COURT COMMITMENT,NASSAU,MISSING,MALE,30,BURGLARY 1ST,25-44,NA
395,2018,JANUARY,1,NEW COURT COMMITMENT,NASSAU,MISSING,MALE,30,CSCS 3RD,25-44,NA
396,2018,JANUARY,1,NEW COURT COMMITMENT,NASSAU,MISSING,MALE,30,C POS WEAPON 2ND,25-44,NA
397,2018,JANUARY,1,NEW COURT COMMITMENT,NASSAU,MISSING,MALE,31,CSCS 3RD,25-44,NA
398,2018,JANUARY,1,NEW COURT COMMITMENT,NASSAU,MISSING,MALE,31,CSCS 5TH,25-44,NA
399,2018,JANUARY,1,NEW COURT COMMITMENT,NASSAU,MISSING,MALE,31,CONSPIRACY 2ND,25-44,NA
400,2018,JANUARY,1,NEW COURT COMMITMENT,NASSAU,MISSING,MALE,32,ASSAULT 2ND,25-44,NA
401,2018,JANUARY,1,NEW COURT COMMITMENT,NASSAU,MISSING,MALE,34,CPCS 5TH,25-44,NA
402,2018,JANUARY,1,NEW COURT COMMITMENT,NASSAU,MISSING,MALE,35,BURGLARY 3RD,25-44,NA
403,2018,JANUARY,1,NEW COURT COMMITMENT,NASSAU,MISSING,MALE,36,BURGLARY 2ND,25-44,NA
404,2018,JANUARY,1,NEW COURT COMMITMENT,NASSAU,MISSING,MALE,37,ROBBERY 3RD,25-44,NA
405,2018,JANUARY,1,NEW COURT COMMITMENT,NASSAU,MISSING,MALE,38,"CR POS WEAP 3 SUB1,2,3",25-44,NA
406,2018,JANUARY,1,NEW COURT COMMITMENT,NASSAU,MISSING,MALE,39,CPCS 3RD,25-44,NA
407,2018,JANUARY,1,NEW COURT COMMITMENT,NASSAU,MISSING,MALE,39,CSCS 5TH,25-44,NA
408,2018,JANUARY,1,NEW COURT COMMITMENT,NASSAU,MISSING,MALE,40,CSCS 5TH,25-44,NA
409,2018,JANUARY,1,NEW COURT COMMITMENT,NASSAU,MISSING,MALE,45,DRIVE INTOX 2 OFF,45-64,NA
410,2018,JANUARY,1,NEW COURT COMMITMENT,NASSAU,MISSING,MALE,48,MANSLAUGHTER 1ST,45-64,NA
411,2018,JANUARY,1,NEW COURT COMMITMENT,NASSAU,MISSING,MALE,49,CRIM SEX ACT 1ST,45-64,NA
412,2018,JANUARY,1,NEW COURT COMMITMENT,NASSAU,MISSING,MALE,50,SEXUAL ABUSE 1ST,45-64,NA
413,2018,JANUARY,1,NEW COURT COMMITMENT,NASSAU,MISSING,MALE,51,ROBBERY 3RD,45-64,NA
414,2018,JANUARY,1,NEW COURT COMMITMENT,NASSAU,MISSING,MALE,52,STOLEN PROP 4TH,45-64,NA
415,2018,JANUARY,1,NEW COURT COMMITMENT,NASSAU,MISSING,FEMALE,22,MANSLAUGHTER 1ST,18-24,NA
416,2018,JANUARY,1,NEW COURT COMMITMENT,NASSAU,MISSING,FEMALE,26,ROBBERY 2ND,25-44,NA
417,2018,JANUARY,1,NEW COURT COMMITMENT,NASSAU,MISSING,FEMALE,30,AGGR DWI:2 PRIOR 10 YR,25-44,NA
418,2018,JANUARY,1,NEW COURT COMMITMENT,NEW YORK,MISSING,MALE,17,ROBBERY 1ST,< 18,MANHATTAN
419,2018,JANUARY,1,NEW COURT COMMITMENT,NEW YORK,MISSING,MALE,19,ROBBERY 2ND,18-24,MANHATTAN
420,2018,JANUARY,1,NEW COURT COMMITMENT,NEW YORK,MISSING,MALE,19,YO DANG WEAPONS,18-24,MANHATTAN
421,2018,JANUARY,1,NEW COURT COMMITMENT,NEW YORK,MISSING,MALE,20,ROBBERY 2ND,18-24,MANHATTAN
422,2018,JANUARY,1,NEW COURT COMMITMENT,NEW YORK,MISSING,MALE,20,ASSAULT 2ND,18-24,MANHATTAN
423,2018,JANUARY,1,NEW COURT COMMITMENT,NEW YORK,MISSING,MALE,20,BUS CORRUPTION,18-24,MANHATTAN
424,2018,JANUARY,1,NEW COURT COMMITMENT,NEW YORK,MISSING,MALE,21,ASSAULT 2ND,18-24,MANHATTAN
425,2018,JANUARY,1,NEW COURT COMMITMENT,NEW YORK,MISSING,MALE,22,ROBBERY 1ST,18-24,MANHATTAN
426,2018,JANUARY,1,NEW COURT COMMITMENT,NEW YORK,MISSING,MALE,22,ROBBERY 1ST,18-24,MANHATTAN
427,2018,JANUARY,1,NEW COURT COMMITMENT,NEW YORK,MISSING,MALE,22,ROBBERY 2ND,18-24,MANHATTAN
428,2018,JANUARY,1,NEW COURT COMMITMENT,NEW YORK,MISSING,MALE,22,CSCS 2ND,18-24,MANHATTAN
429,2018,JANUARY,1,NEW COURT COMMITMENT,NEW YORK,MISSING,MALE,22,CSCS 3RD,18-24,MANHATTAN
430,2018,JANUARY,1,NEW COURT COMMITMENT,NEW YORK,MISSING,MALE,22,CSCS 3RD,18-24,MANHATTAN
431,2018,JANUARY,1,NEW COURT COMMITMENT,NEW YORK,MISSING,MALE,23,BURGLARY 2ND,18-24,MANHATTAN
